,Player,Position,90s,TCmp,LFTP,LPrgP,LPPA,LxA,Def_3rd,Mid_3rd,Att_3rd,Live,TOSucc,CaPrgC,PrgR,CaFTC,CaCPA,Att_Pen,SSh,npxG,SDist,PTTB
82,Isco,attacking midfield,8.9,0.2030297501368411,0.33962264150943394,0.20786516853932585,0.0449438202247191,0.06179775280898877,0.19830028328611898,0.27596588058203714,0.24157303370786518,0.20028293529550015,0.12359550561797752,0.0898876404494382,0.20224719101123598,0.08614232209737828,0.02247191011235955,0.11235955056179775,0.0449438202247191,0.017977528089887642,0.5168539325842696,0.22792937399678972
83,Lee Jae-sung,attacking midfield,21.0,0.11907795677712622,0.14073674752920037,0.16428571428571428,0.06190476190476191,0.08571428571428572,0.21370565223256444,0.20584426444938236,0.22321428571428573,0.14825249898198392,0.11904761904761905,0.06904761904761905,0.24523809523809526,0.03809523809523809,0.08571428571428572,0.18333333333333335,0.16666666666666669,0.08190476190476191,0.5533834586466165,0.06439909297052154
84,Fredrik Jensen,attacking midfield,10.3,0.039988258245889946,0.14346949990840815,0.11650485436893204,0.05339805825242719,0.07766990291262135,0.16400341043483044,0.1439406856034957,0.21601941747572814,0.09048812942549886,0.03883495145631068,0.014563106796116505,0.3009708737864078,0.029126213592233007,0.03883495145631068,0.16990291262135923,0.10679611650485438,0.06990291262135923,0.5304036791006642,0.0
85,Joelinton,attacking midfield,29.6,0.1757179793946944,0.17700152983171852,0.21959459459459463,0.03547297297297297,0.03209459459459459,0.2657530051297757,0.25707543971467706,0.23733108108108106,0.2024476889749294,0.17905405405405406,0.1081081081081081,0.2533783783783784,0.05067567567567567,0.08783783783783783,0.16216216216216217,0.17229729729729729,0.09594594594594594,0.5184921763869133,0.06853281853281853
86,Hamed Junior Traorè,attacking midfield,11.3,0.11259651289403215,0.16643847052930374,0.11504424778761063,0.0752212389380531,0.08407079646017698,0.16064579207300259,0.19838461162742163,0.2688053097345133,0.14872089951809245,0.17699115044247787,0.14601769911504422,0.252212389380531,0.05899705014749262,0.1415929203539823,0.15486725663716816,0.12389380530973451,0.06725663716814159,0.4909175593851886,0.2991993257479983
87,Hamed Junior Traorè,attacking midfield,11.3,0.11259651289403215,0.16643847052930374,0.11504424778761063,0.0752212389380531,0.08407079646017698,0.16064579207300259,0.19838461162742163,0.2688053097345133,0.14872089951809245,0.17699115044247787,0.14601769911504422,0.252212389380531,0.05899705014749262,0.1415929203539823,0.15486725663716816,0.12389380530973451,0.06725663716814159,0.4909175593851886,0.059839865149599665
88,Gaël Kakuta,attacking midfield,0.2,0.35057323312480154,0.6716981132075472,0.25,0.0,0.0,0.5042492917847026,0.4912192674360261,0.25,0.40748558205123575,0.0,0.5,0.25,0.3333333333333333,0.0,0.0,0.5,0.0,0.5263157894736842,0.0
89,Daichi Kamada,attacking midfield,25.2,0.2100462873534038,0.3118598382749327,0.3174603174603175,0.05555555555555556,0.06944444444444445,0.2061018930707316,0.3182647201713935,0.20337301587301587,0.2150155435775453,0.05952380952380953,0.09325396825396826,0.20833333333333337,0.048941798941798946,0.1031746031746032,0.13690476190476192,0.1626984126984127,0.15714285714285717,0.5137844611528821,0.1341647770219199
90,Nordine Kandil,attacking midfield,1.1,0.2108778077425837,0.244253859348199,0.2727272727272727,0.09090909090909091,0.36363636363636365,0.2521246458923513,0.2679377822378324,0.5227272727272727,0.33859005691576693,0.5454545454545454,0.4090909090909091,0.4090909090909091,0.303030303030303,0.5454545454545454,0.22727272727272727,0.2727272727272727,0.07272727272727274,0.4880382775119617,0.6147186147186148
91,Wilfried Kanga,attacking midfield,15.7,0.0,0.034226655450066104,0.038216560509554146,0.015923566878980895,0.04140127388535032,0.04657079446419228,0.09101920415722546,0.1711783439490446,0.0,0.050955414012738856,0.03503184713375797,0.22929936305732485,0.010615711252653929,0.06369426751592358,0.21974522292993634,0.15923566878980894,0.08407643312101912,0.5088836741535366,0.043069457082195936
92,Saîf-Eddine Khaoui,attacking midfield,22.5,0.08235801639094324,0.14926624737945496,0.16000000000000003,0.031111111111111114,0.042222222222222223,0.16472143531633618,0.20283882477560353,0.18333333333333335,0.10939760996510764,0.10666666666666667,0.05111111111111111,0.19555555555555557,0.04148148148148148,0.035555555555555556,0.10666666666666667,0.2088888888888889,0.09066666666666667,0.544093567251462,0.060105820105820114
93,Viktor Kovalenko,attacking midfield,6.1,0.14790036187355105,0.07708011135168576,0.18032786885245902,0.03278688524590164,0.04098360655737705,0.23145869131101107,0.21962113298182986,0.21516393442622955,0.15900991762823377,0.06557377049180328,0.03278688524590164,0.2295081967213115,0.01639344262295082,0.06557377049180328,0.15573770491803282,0.18032786885245902,0.10491803278688526,0.47109577221742877,0.0
94,Daniel Kyereh,attacking midfield,6.2,0.08808102252756957,0.0325015216068168,0.08870967741935484,0.024193548387096774,0.06451612903225806,0.14639495567942978,0.16277940533803797,0.2318548387096774,0.10495644143621372,0.04838709677419355,0.04032258064516129,0.1935483870967742,0.03225806451612903,0.03225806451612903,0.12903225806451613,0.1774193548387097,0.14193548387096774,0.5195246179966044,0.0
95,Adam Lallana,attacking midfield,8.0,0.1602382160415297,0.19311320754716982,0.20625000000000002,0.05625,0.075,0.13551699716713883,0.2009533366783743,0.23593750000000002,0.1335541034657314,0.037500000000000006,0.0625,0.26875,0.016666666666666666,0.1,0.20625000000000002,0.1,0.045000000000000005,0.5552631578947368,0.0
96,Manuel Lanzini,attacking midfield,2.8,0.2956928874389303,0.3118598382749327,0.33928571428571436,0.053571428571428575,0.053571428571428575,0.2881424524484015,0.35406064081427857,0.22321428571428573,0.2721550862494221,0.03571428571428572,0.03571428571428572,0.10714285714285715,0.07142857142857142,0.0,0.053571428571428575,0.10714285714285715,0.07142857142857144,0.5639097744360901,0.0
97,Enzo Le Fée,attacking midfield,33.6,0.28654616315795167,0.3398472596585804,0.3244047619047619,0.05505952380952381,0.06994047619047619,0.41870700121408344,0.37798365708551357,0.2511160714285714,0.32985850598713984,0.20238095238095238,0.14285714285714288,0.15625,0.08928571428571427,0.07738095238095238,0.05208333333333333,0.13392857142857142,0.041666666666666664,0.5357142857142857,0.22137188208616781
98,Thomas Lemar,attacking midfield,13.9,0.2782130127829333,0.3286005158137641,0.28776978417266186,0.07913669064748202,0.05755395683453238,0.2684492632522877,0.3103452010092879,0.2841726618705036,0.2643662807356486,0.1510791366906475,0.12949640287769784,0.2841726618705036,0.08633093525179855,0.04316546762589928,0.08273381294964029,0.09352517985611511,0.02589928057553957,0.5278303672851192,0.2918807810894142
99,Jesper Lindstrøm,attacking midfield,18.7,0.05288004053221425,0.07183937039652911,0.08823529411764708,0.040106951871657755,0.08556149732620322,0.1429155746769478,0.15092395577032985,0.2560160427807487,0.10623652116477442,0.14973262032085563,0.1737967914438503,0.3636363636363637,0.0730837789661319,0.4278074866310161,0.251336898395722,0.24064171122994657,0.12620320855614975,0.5386996904024768,0.14463967405143877
100,Jesse Lingard,attacking midfield,10.3,0.09152637634806741,0.17607620443304633,0.16019417475728157,0.03398058252427184,0.024271844660194174,0.1077037322258588,0.17515673790304903,0.16019417475728157,0.06657536220614932,0.05825242718446602,0.05339805825242719,0.18446601941747573,0.038834951456310676,0.0,0.07766990291262137,0.0970873786407767,0.03883495145631068,0.5058763413387838,0.06564956079519187
101,Marcin Listkowski,attacking midfield,0.9,0.055660668429008256,0.0,0.05555555555555556,0.0,0.0,0.2801384954359459,0.1091598372080058,0.18055555555555558,0.07768015154163077,0.0,0.3333333333333333,0.22222222222222224,0.037037037037037035,0.0,0.05555555555555556,0.11111111111111112,0.04444444444444445,0.5029239766081871,0.0
102,Youssouf M'Changama,attacking midfield,12.0,0.15499963758969654,0.1959119496855346,0.20416666666666666,0.03333333333333333,0.049999999999999996,0.3025495750708216,0.24039973239672188,0.16562500000000002,0.16592064704499845,0.08333333333333334,0.07083333333333335,0.14583333333333334,0.030555555555555555,0.016666666666666666,0.0625,0.15000000000000002,0.02,0.5157894736842105,0.1126984126984127
103,Alexis Mac Allister,attacking midfield,32.1,0.2765912321435647,0.3159701404808088,0.2710280373831776,0.0514018691588785,0.06853582554517135,0.28825465745324896,0.3322094620892751,0.2507788161993769,0.2672084263821076,0.1308411214953271,0.1074766355140187,0.11993769470404986,0.07684319833852543,0.049844236760124616,0.09813084112149534,0.24922118380062305,0.15077881619937694,0.5046728971962616,0.3159768580329328
104,James Maddison,attacking midfield,27.6,0.1450792378161767,0.28474159146841677,0.27355072463768115,0.048913043478260865,0.10326086956521739,0.1461592150100587,0.20936684191772653,0.29664855072463764,0.1697419356824941,0.16666666666666666,0.13949275362318841,0.28079710144927533,0.05314009661835749,0.2246376811594203,0.18659420289855072,0.3007246376811594,0.12608695652173912,0.5446224256292906,0.31849551414768806
105,Jon Magunacelaya,attacking midfield,0.7,0.011312914339415281,0.0,0.0,0.0,0.35714285714285715,0.32416025900445167,0.05103576804530142,0.2678571428571429,0.09171442518033737,0.14285714285714288,0.14285714285714288,0.2142857142857143,0.047619047619047616,0.0,0.14285714285714288,0.14285714285714288,0.0,0.5263157894736842,0.0
106,Lovro Majer,attacking midfield,18.5,0.21767380140982673,0.3267720550739419,0.3621621621621622,0.0972972972972973,0.12162162162162163,0.1935227011714264,0.27614488547754984,0.33310810810810815,0.243967328925657,0.15135135135135136,0.1783783783783784,0.3108108108108108,0.11531531531531532,0.08648648648648649,0.16756756756756758,0.1783783783783784,0.07135135135135134,0.5092460881934566,0.21930501930501933
107,Daniel Maldini,attacking midfield,7.0,0.05621501535512817,0.08636118598382751,0.07142857142857144,0.03571428571428572,0.02142857142857143,0.14407122622420074,0.15438319833703676,0.23571428571428574,0.09983425492844614,0.32857142857142857,0.09285714285714286,0.24285714285714285,0.03809523809523809,0.11428571428571428,0.10714285714285715,0.2142857142857143,0.06857142857142857,0.5503759398496241,0.0
108,Ruslan Malinovskyi,attacking midfield,19.7,0.16513996542200982,0.3034575232257447,0.2893401015228427,0.08375634517766499,0.08629441624365483,0.18045469579097226,0.24073597693449922,0.3013959390862944,0.19910867650191197,0.18274111675126906,0.1370558375634518,0.2969543147208122,0.07952622673434857,0.08121827411167513,0.08629441624365483,0.2741116751269036,0.05888324873096447,0.5166978359604595,0.06864877930867778
109,Ruslan Malinovskyi,attacking midfield,19.7,0.16513996542200982,0.3034575232257447,0.2893401015228427,0.08375634517766499,0.08629441624365483,0.18045469579097226,0.24073597693449922,0.3013959390862944,0.19910867650191197,0.18274111675126906,0.1370558375634518,0.2969543147208122,0.07952622673434857,0.08121827411167513,0.08629441624365483,0.2741116751269036,0.05888324873096447,0.5166978359604595,0.1029731689630167
110,Emiliano Marcondes,attacking midfield,0.1,0.001334669669256855,0.6716981132075472,0.5,0.0,0.0,0.2521246458923513,0.17862518815855494,0.0,0.02856019380615768,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5263157894736842,0.0
111,Pablo Marín,attacking midfield,4.0,0.15499963758969654,0.15113207547169813,0.1875,0.025,0.05,0.23951841359773374,0.19872052182639238,0.278125,0.17855149331983441,0.125,0.1125,0.30000000000000004,0.06666666666666667,0.15000000000000002,0.125,0.225,0.12,0.4631578947368421,0.16904761904761906
112,Iván Martín,attacking midfield,17.6,0.15571398919676466,0.14502572898799312,0.1590909090909091,0.048295454545454544,0.059659090909090905,0.18909348441926346,0.21566961638461887,0.1946022727272727,0.1340564666698442,0.1477272727272727,0.08522727272727272,0.23295454545454541,0.03598484848484848,0.06818181818181818,0.10227272727272728,0.10227272727272728,0.05454545454545454,0.5334928229665071,0.0
113,Jean Mattéo Bahoya,attacking midfield,3.0,0.09213669616769847,0.04477987421383648,0.05,0.016666666666666666,0.016666666666666666,0.05882908404154864,0.13694597758822546,0.275,0.08539900204291939,0.13333333333333333,0.15000000000000002,0.33333333333333337,0.08888888888888888,0.13333333333333333,0.15000000000000002,0.13333333333333333,0.06666666666666667,0.49122807017543857,0.0
114,Aleksei Miranchuk,attacking midfield,23.2,0.12808418278545025,0.2113532856213403,0.21336206896551727,0.06896551724137932,0.07112068965517242,0.07172511477972063,0.20287817706801392,0.228448275862069,0.11403617937293534,0.06465517241379311,0.10129310344827587,0.2262931034482759,0.06321839080459771,0.06896551724137932,0.09051724137931035,0.1724137931034483,0.05,0.5362976406533575,0.26231527093596063
115,Henrikh Mkhitaryan,attacking midfield,22.1,0.22351992768667583,0.2826602919832665,0.30090497737556565,0.07239819004524888,0.054298642533936646,0.2224629228461923,0.2869318633316154,0.22737556561085973,0.20716378932137167,0.06334841628959276,0.1085972850678733,0.167420814479638,0.07088989441930618,0.09049773755656108,0.08597285067873303,0.1583710407239819,0.05067873303167421,0.5282210050011907,0.12238741650506357
116,Florent Mollet,attacking midfield,16.7,0.16445208254070887,0.2131736526946108,0.2604790419161677,0.038922155688622756,0.08083832335329343,0.18569659547760006,0.24333670841958835,0.24401197604790423,0.17793696861334915,0.0718562874251497,0.09281437125748504,0.2724550898203593,0.03792415169660679,0.023952095808383235,0.08682634730538924,0.19760479041916168,0.03832335329341318,0.5313583359596596,0.0
117,Florent Mollet,attacking midfield,16.7,0.16445208254070887,0.2131736526946108,0.2604790419161677,0.038922155688622756,0.08083832335329343,0.18569659547760006,0.24333670841958835,0.24401197604790423,0.17793696861334915,0.0718562874251497,0.09281437125748504,0.2724550898203593,0.03792415169660679,0.023952095808383235,0.08682634730538924,0.19760479041916168,0.03832335329341318,0.5313583359596596,0.0
118,Andrew Moran,attacking midfield,0.1,0.001334669669256855,0.0,0.0,0.0,0.0,0.0,0.44656297039638737,0.125,0.2180228879286967,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.5263157894736842,0.0
119,Mason Mount,attacking midfield,18.3,0.1547706286956273,0.2018764821115579,0.2677595628415301,0.07377049180327869,0.07650273224043715,0.1515503335964953,0.2025394893054653,0.31079234972677594,0.1735043313862422,0.0819672131147541,0.13114754098360656,0.3114754098360656,0.06193078324225865,0.12021857923497269,0.15300546448087432,0.18032786885245902,0.04371584699453552,0.5378199597354041,0.22170179547228727
120,Jamal Musiala,attacking midfield,24.4,0.17681273474978876,0.18444169502010518,0.2540983606557377,0.07581967213114754,0.11065573770491804,0.14672827752751594,0.24414549283146755,0.31557377049180335,0.2017166724509372,0.31557377049180335,0.1823770491803279,0.4016393442622951,0.08333333333333333,0.27049180327868855,0.2950819672131148,0.27049180327868855,0.13114754098360656,0.5608283002588438,0.08313817330210774
121,Roberto Navarro,attacking midfield,3.9,0.10879268919403985,0.13778422835026613,0.16666666666666669,0.038461538461538464,0.14102564102564105,0.16161836275150726,0.17404505512884844,0.3782051282051282,0.18239742407659534,0.17948717948717952,0.21794871794871798,0.35897435897435903,0.1282051282051282,0.4615384615384616,0.25641025641025644,0.3076923076923077,0.10256410256410259,0.4723346828609986,0.0
122,Felix Nmecha,attacking midfield,20.4,0.11432361666958017,0.23048464668886426,0.21078431372549022,0.026960784313725495,0.03921568627450981,0.2261706382269622,0.23466446287496437,0.15808823529411767,0.1384609395798527,0.12745098039215688,0.056372549019607844,0.13235294117647062,0.03594771241830066,0.019607843137254905,0.09803921568627452,0.18137254901960786,0.05294117647058825,0.5294117647058824,0.2651727357609711
123,Randy Ntekja,attacking midfield,9.4,0.05557810612086274,0.10718586912886392,0.10106382978723405,0.021276595744680854,0.042553191489361694,0.1528840937857875,0.17862518815855494,0.19148936170212766,0.09776110690765241,0.13829787234042554,0.08510638297872342,0.26595744680851063,0.021276595744680847,0.17021276595744683,0.2021276595744681,0.19148936170212766,0.06382978723404255,0.4927211646136618,0.07193515704154002
124,Randy Ntekja,attacking midfield,9.4,0.05557810612086274,0.10718586912886392,0.10106382978723405,0.021276595744680854,0.042553191489361694,0.1528840937857875,0.17862518815855494,0.19148936170212766,0.09776110690765241,0.13829787234042554,0.08510638297872342,0.26595744680851063,0.021276595744680847,0.17021276595744683,0.2021276595744681,0.19148936170212766,0.06382978723404255,0.4927211646136618,0.07193515704154002
126,Dani Olmo,attacking midfield,14.2,0.15283534226687345,0.17028966250332184,0.23943661971830987,0.09507042253521128,0.17957746478873238,0.12606232294617564,0.24215034310226638,0.31690140845070425,0.19578548251525316,0.26760563380281693,0.11971830985915494,0.30281690140845074,0.08450704225352113,0.21126760563380287,0.18661971830985918,0.30281690140845074,0.08169014084507042,0.5129725722757598,1.0
127,Aimar Oroz,attacking midfield,22.4,0.13385823169479838,0.14393530997304582,0.19196428571428573,0.04464285714285715,0.05133928571428571,0.12606232294617564,0.2021494874919361,0.25,0.13513295925008587,0.13839285714285718,0.078125,0.32142857142857145,0.0505952380952381,0.07142857142857144,0.12276785714285715,0.09821428571428573,0.0642857142857143,0.5187969924812029,0.1207482993197279
128,Simone Pafundi,attacking midfield,0.9,0.35833409009048034,0.5224318658280923,0.3333333333333333,0.11111111111111112,0.05555555555555556,0.22411079634875672,0.545799186040029,0.41666666666666674,0.4706398134254154,0.22222222222222224,0.16666666666666666,0.5,0.037037037037037035,0.0,0.05555555555555556,0.11111111111111112,0.04444444444444445,0.5029239766081871,0.7513227513227514
129,Cole Palmer,attacking midfield,4.1,0.21598861598827462,0.13106304647952144,0.1585365853658537,0.0853658536585366,0.06097560975609757,0.13528639535687143,0.1851602560180143,0.4359756097560976,0.22110358214207135,0.3414634146341464,0.35365853658536595,0.4878048780487806,0.06504065040650407,0.7317073170731708,0.39024390243902446,0.2682926829268293,0.11707317073170734,0.46469833119383824,0.0
130,Miloš Pantović,attacking midfield,2.3,0.0711823823603658,0.058408531583264985,0.08695652173913045,0.04347826086956522,0.04347826086956522,0.37270599827564976,0.1592094068369729,0.17934782608695654,0.13290196738088936,0.0,0.04347826086956522,0.08695652173913045,0.0,0.0,0.15217391304347827,0.21739130434782614,0.24347826086956526,0.562929061784897,0.0
131,Lucas Paquetá,attacking midfield,25.7,0.20788821692701093,0.29272446956904785,0.3015564202334631,0.0642023346303502,0.06420233463035019,0.25604876489456685,0.3235409536490558,0.21984435797665372,0.23719032001891469,0.13229571984435798,0.05447470817120623,0.14202334630350197,0.04669260700389105,0.0622568093385214,0.11089494163424125,0.2217898832684825,0.0747081712062257,0.518124104034405,0.3420418751158051
132,Lucas Paquetá,attacking midfield,25.7,0.20788821692701093,0.29272446956904785,0.3015564202334631,0.0642023346303502,0.06420233463035019,0.25604876489456685,0.3235409536490558,0.21984435797665372,0.23719032001891469,0.13229571984435798,0.05447470817120623,0.14202334630350197,0.04669260700389105,0.0622568093385214,0.11089494163424125,0.2217898832684825,0.0747081712062257,0.518124104034405,0.13155456735223273
133,Mario Pašalić,attacking midfield,19.7,0.13252072903834472,0.18752993008332539,0.20812182741116755,0.0634517766497462,0.04060913705583757,0.1727757725658245,0.22260144006561036,0.1770304568527919,0.1272987890510681,0.04060913705583757,0.060913705583756354,0.21065989847715738,0.03722504230118443,0.030456852791878177,0.14467005076142134,0.16243654822335027,0.11573604060913707,0.5188351589633983,0.0
134,Javier Pastore,attacking midfield,0.1,0.35057323312480154,0.6716981132075472,0.5,0.0,0.0,0.0,0.26793778223783243,0.875,0.4706398134254154,0.0,1.0,1.0,0.3333333333333333,0.0,1.0,0.0,0.0,0.5263157894736842,0.0
135,Dimitri Payet,attacking midfield,9.3,0.2213925171799549,0.2672347332116048,0.3817204301075269,0.15053763440860216,0.18279569892473116,0.14368393798166254,0.22952376327900337,0.4314516129032258,0.24926046473743066,0.1935483870967742,0.11827956989247311,0.45161290322580644,0.06093189964157706,0.15053763440860216,0.20967741935483872,0.29032258064516125,0.12903225806451613,0.5444255800792303,0.5089605734767025
136,Lorenzo Pellegrini,attacking midfield,28.3,0.13288530876593907,0.14715647709847324,0.1872791519434629,0.04063604240282686,0.10954063604240283,0.16570736443808248,0.23448500848375675,0.2420494699646643,0.1644645291661415,0.11307420494699648,0.10247349823321555,0.19964664310954064,0.045936395759717315,0.0353356890459364,0.09187279151943463,0.21908127208480566,0.11307420494699648,0.4987911474800074,0.28672387682988393
137,Andreas Pereira,attacking midfield,29.9,0.09524363455830635,0.1931974506215688,0.20234113712374585,0.03678929765886288,0.06856187290969899,0.08938198148692053,0.18161223143879834,0.25627090301003347,0.11600451417040644,0.05685618729096991,0.08862876254180603,0.22240802675585286,0.04905239687848384,0.06688963210702341,0.11036789297658865,0.2040133779264214,0.0976588628762542,0.5016722408026756,0.022615066093326964
138,Roberto Pereyra,attacking midfield,31.3,0.16312250257997246,0.18455603110494906,0.2284345047923323,0.07827476038338659,0.09105431309904154,0.26017974640009417,0.2060181882595474,0.23282747603833864,0.162132402016084,0.12460063897763579,0.10543130990415335,0.2971246006389776,0.045793397231096905,0.10223642172523961,0.16293929712460065,0.13099041533546327,0.06006389776357828,0.5337144778880107,0.02160352959075004
139,Matteo Pessina,attacking midfield,32.6,0.2997943745119402,0.30906354902187755,0.2960122699386503,0.05521472392638036,0.04141104294478528,0.4539790403030988,0.36519536167999045,0.18558282208588958,0.2991935104617681,0.10429447852760737,0.11809815950920244,0.13496932515337423,0.046012269938650305,0.03680981595092025,0.07822085889570551,0.07668711656441718,0.06257668711656442,0.5211494995156603,0.04148407829389425
140,Julien Ponceau,attacking midfield,18.4,0.19379548670399727,0.2737899917965546,0.2744565217391305,0.03260869565217391,0.05434782608695653,0.23020076364084252,0.2592006806431205,0.22282608695652178,0.18713223127828274,0.054347826086956534,0.14402173913043478,0.2798913043478261,0.0960144927536232,0.07608695652173914,0.11684782608695654,0.07608695652173914,0.0391304347826087,0.517162471395881,0.07349896480331264
141,José Pozo,attacking midfield,1.0,0.16896918012791834,0.3358490566037736,0.30000000000000004,0.1,0.1,0.1512747875354108,0.26793778223783243,0.41250000000000003,0.25591542675320456,0.2,0.25,0.35000000000000003,0.06666666666666667,0.2,0.15000000000000002,0.1,0.0,0.5263157894736842,0.6761904761904762
142,Bobby Reid,attacking midfield,27.5,0.09302566705649441,0.08793138936535164,0.11454545454545456,0.06909090909090909,0.02909090909090909,0.20903425186711308,0.15848925785704512,0.22272727272727272,0.11261273447142953,0.06545454545454546,0.08363636363636363,0.3381818181818182,0.04,0.08000000000000002,0.13999999999999999,0.11272727272727273,0.05672727272727273,0.5270813397129186,0.02458874458874459
143,Jeff Reine-Adélaïde,attacking midfield,6.3,0.3649862532039193,0.42647499251272847,0.4126984126984128,0.06349206349206349,0.06349206349206349,0.2561266243985791,0.433804028385062,0.3571428571428572,0.37640969042267114,0.34920634920634924,0.2380952380952381,0.2619047619047619,0.21164021164021166,0.09523809523809525,0.09523809523809525,0.22222222222222224,0.06984126984126986,0.48955722639933164,0.0
144,Jeff Reine-Adélaïde,attacking midfield,6.3,0.3649862532039193,0.42647499251272847,0.4126984126984128,0.06349206349206349,0.06349206349206349,0.2561266243985791,0.433804028385062,0.3571428571428572,0.37640969042267114,0.34920634920634924,0.2380952380952381,0.2619047619047619,0.21164021164021166,0.09523809523809525,0.09523809523809525,0.22222222222222224,0.06984126984126986,0.48955722639933164,0.2146636432350718
145,Reinier,attacking midfield,7.2,0.1235681668786975,0.10262054507337527,0.17361111111111113,0.05555555555555556,0.048611111111111105,0.16107963487566887,0.1947510732006467,0.22222222222222224,0.127677251379523,0.125,0.09027777777777779,0.1875,0.08333333333333333,0.02777777777777778,0.1388888888888889,0.1388888888888889,0.07222222222222223,0.5467836257309941,0.09391534391534392
146,Marco Reus,attacking midfield,15.0,0.14103009505147474,0.1209056603773585,0.15000000000000002,0.03,0.04666666666666666,0.17816808309726156,0.1958922896805486,0.2566666666666667,0.14644809237129305,0.06,0.11000000000000001,0.26,0.05555555555555556,0.14666666666666667,0.20333333333333334,0.24,0.13599999999999998,0.5361403508771929,0.0
147,Gio Reyna,attacking midfield,6.9,0.18253380838966987,0.13628657369428493,0.18115942028985507,0.08695652173913043,0.13768115942028983,0.13154329350905286,0.21745675080171906,0.39855072463768115,0.22259928150653577,0.11594202898550726,0.16666666666666666,0.41304347826086957,0.09178743961352656,0.20289855072463767,0.3333333333333333,0.34782608695652173,0.2492753623188406,0.6025934401220442,0.0
148,Renaud Ripart,attacking midfield,14.7,0.08211093604672977,0.1233731228340393,0.1598639455782313,0.034013605442176874,0.023809523809523808,0.14578635986972696,0.20414307218120567,0.2363945578231293,0.13510610796123632,0.07482993197278913,0.09523809523809525,0.3537414965986395,0.03854875283446712,0.108843537414966,0.1870748299319728,0.2653061224489796,0.09523809523809525,0.5334765485141425,0.04599935212180111
149,Rodri,attacking midfield,32.3,0.5203269621109332,0.5510835913312695,0.40247678018575855,0.05108359133126936,0.0541795665634675,0.5510835913312695,0.5510835913312694,0.22910216718266257,0.4788518187434202,0.07739938080495357,0.11764705882352942,0.057275541795665644,0.07430340557275542,0.018575851393188857,0.09597523219814243,0.15479876160990713,0.05696594427244583,0.5093693987290207,0.04186937933067965
150,Rodri,attacking midfield,32.3,0.5203269621109332,0.5510835913312695,0.40247678018575855,0.05108359133126936,0.0541795665634675,0.5510835913312695,0.5510835913312694,0.22910216718266257,0.4788518187434202,0.07739938080495357,0.11764705882352942,0.057275541795665644,0.07430340557275542,0.018575851393188857,0.09597523219814243,0.15479876160990713,0.05696594427244583,0.5093693987290207,0.12560813799203893
151,Rodri,attacking midfield,32.3,0.5203269621109332,0.5510835913312695,0.40247678018575855,0.05108359133126936,0.0541795665634675,0.5510835913312695,0.5510835913312694,0.22910216718266257,0.4788518187434202,0.07739938080495357,0.11764705882352942,0.057275541795665644,0.07430340557275542,0.018575851393188857,0.09597523219814243,0.046439628482972145,0.0173374613003096,0.530226495030145,0.04186937933067965
152,Rodri,attacking midfield,32.3,0.5203269621109332,0.5510835913312695,0.40247678018575855,0.05108359133126936,0.0541795665634675,0.5510835913312695,0.5510835913312694,0.22910216718266257,0.4788518187434202,0.07739938080495357,0.11764705882352942,0.057275541795665644,0.07430340557275542,0.018575851393188857,0.09597523219814243,0.046439628482972145,0.0173374613003096,0.530226495030145,0.12560813799203893
153,Rodri,attacking midfield,32.3,0.5203269621109332,0.5510835913312695,0.40247678018575855,0.05108359133126936,0.0541795665634675,0.09288802743402418,0.1307890309581989,0.16950464396284834,0.03755429486873435,0.08978328173374614,0.08823529411764708,0.16099071207430343,0.03715170278637771,0.11764705882352942,0.08204334365325078,0.15479876160990713,0.05696594427244583,0.5093693987290207,0.04186937933067965
154,Rodri,attacking midfield,32.3,0.5203269621109332,0.5510835913312695,0.40247678018575855,0.05108359133126936,0.0541795665634675,0.09288802743402418,0.1307890309581989,0.16950464396284834,0.03755429486873435,0.08978328173374614,0.08823529411764708,0.16099071207430343,0.03715170278637771,0.11764705882352942,0.08204334365325078,0.15479876160990713,0.05696594427244583,0.5093693987290207,0.12560813799203893
155,Rodri,attacking midfield,32.3,0.5203269621109332,0.5510835913312695,0.40247678018575855,0.05108359133126936,0.0541795665634675,0.09288802743402418,0.1307890309581989,0.16950464396284834,0.03755429486873435,0.08978328173374614,0.08823529411764708,0.16099071207430343,0.03715170278637771,0.11764705882352942,0.08204334365325078,0.046439628482972145,0.0173374613003096,0.530226495030145,0.04186937933067965
156,Rodri,attacking midfield,32.3,0.5203269621109332,0.5510835913312695,0.40247678018575855,0.05108359133126936,0.0541795665634675,0.09288802743402418,0.1307890309581989,0.16950464396284834,0.03755429486873435,0.08978328173374614,0.08823529411764708,0.16099071207430343,0.03715170278637771,0.11764705882352942,0.08204334365325078,0.046439628482972145,0.0173374613003096,0.530226495030145,0.12560813799203893
157,Rodri,attacking midfield,32.3,0.08977960617285922,0.1081371575442491,0.1578947368421053,0.05263157894736843,0.0325077399380805,0.5510835913312695,0.5510835913312694,0.22910216718266257,0.4788518187434202,0.07739938080495357,0.11764705882352942,0.057275541795665644,0.07430340557275542,0.018575851393188857,0.09597523219814243,0.15479876160990713,0.05696594427244583,0.5093693987290207,0.04186937933067965
