,Player,Position,90s,xAG,NPxG,LPPA,LPrgP,LKP,LxA,LFTP,CaCPA,Att_Pen,Mid_3rd,Att_3rd,Live,npxG/Sh,SSh,SSoT,ADWon,Off
260,Papa Ndiaga Yade,second striker,6.3,0.12380952380952381,0.07189542483660132,0.22222222222222224,0.25396825396825395,0.15873015873015875,0.126984126984127,0.14285714285714288,0.04761904761904762,0.0748299319727891,0.9894179894179894,0.4634920634920635,0.9092063492063492,0.07189542483660132,0.15873015873015875,0.04761904761904762,0.03174603174603175,0.06349206349206349
261,Álvaro Negredo,centre-forward,8.4,0.1714285714285714,0.13865546218487398,0.09523809523809523,0.20238095238095238,0.11904761904761905,0.19047619047619047,0.13095238095238096,0.0,0.14795918367346936,0.5357142857142856,0.21666666666666665,0.3085714285714286,0.13865546218487398,0.2619047619047619,0.08333333333333333,0.14761904761904762,0.16666666666666666
262,Ilija Nestorovski,centre-forward,7.1,0.04225352112676056,0.1458160729080365,0.05633802816901409,0.26760563380281693,0.028169014084507046,0.05633802816901409,0.09859154929577466,0.014084507042253523,0.17505030181086517,0.5868544600938967,0.24225352112676057,0.35380281690140847,0.1458160729080365,0.1971830985915493,0.05633802816901409,0.06760563380281691,0.14084507042253522
263,Jessic Ngankam,centre-forward,9.2,0.019565217391304346,0.23209718670076732,0.06521739130434782,0.07608695652173914,0.06521739130434782,0.03260869565217391,0.07608695652173914,0.06521739130434782,0.15838509316770186,0.3695652173913044,0.23260869565217396,0.24347826086956523,0.23209718670076732,0.19565217391304351,0.07608695652173914,0.06086956521739131,0.02173913043478261
264,Ibrahima Niane,centre-forward,12.6,0.023809523809523808,0.17460317460317462,0.06349206349206349,0.1904761904761905,0.06349206349206349,0.047619047619047616,0.13492063492063494,0.031746031746031744,0.13605442176870747,0.5026455026455027,0.2396825396825397,0.306031746031746,0.17460317460317462,0.2063492063492064,0.08730158730158731,0.07301587301587302,0.031746031746031744
265,M'Baye Niang,centre-forward,16.5,0.021818181818181816,0.1921568627450981,0.08484848484848485,0.18181818181818182,0.04242424242424243,0.03636363636363636,0.0787878787878788,0.07272727272727274,0.1766233766233766,0.5636363636363637,0.26303030303030306,0.3597575757575757,0.1921568627450981,0.21818181818181817,0.07272727272727274,0.16484848484848486,0.09696969696969698
266,Florian Niederlechner,centre-forward,18.8,0.019148936170212762,0.1789737171464331,0.08510638297872342,0.15425531914893617,0.047872340425531915,0.05851063829787234,0.12234042553191489,0.026595744680851064,0.16185410334346503,0.4556737588652482,0.27872340425531916,0.33446808510638293,0.17897371714643306,0.26063829787234044,0.11702127659574468,0.1,0.19148936170212766
267,Fernando Niño,centre-forward,0.2,0.0,0.32352941176470595,0.0,0.0,0.0,0.0,0.0,0.0,0.21428571428571425,0.5,0.6,0.5599999999999999,0.32352941176470595,0.5,0.0,0.0,0.0
268,Eddie Nketiah,centre-forward,12.1,0.06446280991735537,0.43850267379679153,0.09917355371900827,0.12396694214876035,0.07438016528925621,0.10743801652892562,0.07438016528925621,0.18181818181818185,0.30814639905548996,0.43250688705234164,0.3652892561983471,0.3781818181818182,0.43850267379679153,0.3388429752066116,0.11570247933884299,0.03305785123966942,0.1322314049586777
269,Christopher Nkunku,second striker,21.1,0.12227488151658765,0.3465291329802064,0.26540284360189575,0.3364928909952607,0.1848341232227488,0.21800947867298576,0.16587677725118483,0.10900473933649289,0.2599864590385917,0.5624012638230647,0.4246445497630332,0.4845497630331753,0.3465291329802064,0.33175355450236965,0.11848341232227488,0.03222748815165877,0.1137440758293839
270,Lukas Nmecha,centre-forward,10.0,0.03,0.19411764705882356,0.1,0.18000000000000002,0.06,0.04,0.17,0.05,0.14571428571428569,0.43666666666666665,0.33799999999999997,0.34719999999999995,0.19411764705882356,0.22000000000000003,0.06999999999999999,0.068,0.16000000000000003
271,Darwin Núñez,centre-forward,18.8,0.1723404255319149,0.41645807259073847,0.1276595744680851,0.15425531914893617,0.14893617021276595,0.14893617021276595,0.05851063829787234,0.16489361702127658,0.35106382978723394,0.3173758865248227,0.4382978723404255,0.37872340425531914,0.41645807259073847,0.44680851063829785,0.18617021276595747,0.07659574468085106,0.18085106382978722
272,M'Bala Nzola,centre-forward,29.5,0.05084745762711864,0.18863409770687942,0.12203389830508476,0.1694915254237288,0.09491525423728814,0.09152542372881356,0.07796610169491526,0.09491525423728814,0.20774818401937045,0.39661016949152544,0.38101694915254236,0.3623050847457626,0.18863409770687942,0.2033898305084746,0.06779661016949153,0.05694915254237288,0.06779661016949153
273,David Okereke,centre-forward,25.2,0.02619047619047619,0.13352007469654534,0.1904761904761905,0.2777777777777778,0.08333333333333334,0.043650793650793655,0.12301587301587302,0.06746031746031747,0.15476190476190474,0.4298941798941799,0.326984126984127,0.3396825396825397,0.13352007469654534,0.2380952380952381,0.07936507936507937,0.07777777777777778,0.07142857142857144
274,Ado Onaiwu,centre-forward,12.0,0.055,0.08627450980392158,0.16666666666666669,0.25,0.06666666666666667,0.11666666666666665,0.15833333333333333,0.05,0.12499999999999997,0.5611111111111111,0.33,0.42399999999999993,0.08627450980392158,0.15833333333333333,0.03333333333333333,0.12333333333333334,0.05
275,Karim Onisiwo,centre-forward,28.2,0.07234042553191489,0.18815185648727578,0.15602836879432624,0.17021276595744683,0.11702127659574468,0.14893617021276598,0.08156028368794327,0.11702127659574468,0.23860182370820665,0.4574468085106383,0.40354609929078017,0.39489361702127657,0.18815185648727578,0.24113475177304966,0.11347517730496455,0.07943262411347518,0.15602836879432624
276,Paul Onuachu,centre-forward,4.5,0.013333333333333334,0.18692810457516346,0.08888888888888889,0.15555555555555556,0.08888888888888889,0.022222222222222223,0.08888888888888889,0.0,0.23809523809523805,0.4888888888888889,0.3244444444444444,0.384,0.18692810457516346,0.24444444444444446,0.11111111111111112,0.32888888888888884,0.26666666666666666
277,Loïs Openda,centre-forward,28.0,0.09,0.40903361344537825,0.12142857142857143,0.15000000000000002,0.08571428571428572,0.13214285714285715,0.0642857142857143,0.1392857142857143,0.2540816326530612,0.29404761904761906,0.3271428571428572,0.2462857142857143,0.40903361344537825,0.3678571428571429,0.17500000000000002,0.018571428571428572,0.15714285714285714
278,Divock Origi,centre-forward,11.4,0.0631578947368421,0.1191950464396285,0.10526315789473684,0.15789473684210528,0.09649122807017545,0.043859649122807015,0.06140350877192983,0.11403508771929825,0.18421052631578944,0.3830409356725146,0.3210526315789473,0.31157894736842107,0.1191950464396285,0.2543859649122807,0.10526315789473684,0.05263157894736842,0.10526315789473684
279,Victor Osimhen,centre-forward,28.5,0.05894736842105263,0.4291021671826626,0.07017543859649122,0.09824561403508772,0.11929824561403508,0.05964912280701754,0.07017543859649122,0.09473684210526316,0.3488721804511278,0.2619883040935672,0.37684210526315787,0.2812631578947369,0.4291021671826626,0.46315789473684216,0.1824561403508772,0.0912280701754386,0.22456140350877193
280,Gonçalo Paciência,centre-forward,7.4,0.048648648648648644,0.1661367249602544,0.13513513513513514,0.14864864864864866,0.08108108108108109,0.06756756756756756,0.13513513513513514,0.06756756756756757,0.2895752895752895,0.4954954954954955,0.4567567567567567,0.482162162162162,0.1661367249602544,0.4054054054054054,0.13513513513513514,0.15675675675675677,0.0
281,Jordan Pefok,centre-forward,15.1,0.07152317880794702,0.12426957537982083,0.10596026490066227,0.17880794701986757,0.11920529801324505,0.07284768211920531,0.11920529801324505,0.006622516556291392,0.20151371807000945,0.43046357615894043,0.32317880794701986,0.35708609271523173,0.12426957537982083,0.21192052980132453,0.03973509933774835,0.280794701986755,0.11920529801324505
282,Pietro Pellegri,centre-forward,5.2,0.05769230769230768,0.18665158371040727,0.11538461538461538,0.15384615384615385,0.09615384615384615,0.09615384615384615,0.05769230769230769,0.05769230769230769,0.1648351648351648,0.37179487179487175,0.35384615384615387,0.3292307692307692,0.18665158371040727,0.1923076923076923,0.09615384615384615,0.08461538461538462,0.2692307692307692
283,Ricardo Pepi,centre-forward,1.1,0.05454545454545454,0.05882352941176472,0.0,0.09090909090909091,0.18181818181818182,0.0,0.0,0.09090909090909091,0.0779220779220779,0.6363636363636364,0.2545454545454545,0.42181818181818176,0.05882352941176472,0.09090909090909091,0.0,0.10909090909090909,0.0
284,Juan Perea,centre-forward,4.6,0.09130434782608696,0.028132992327365738,0.08695652173913045,0.1739130434782609,0.04347826086956522,0.08695652173913045,0.15217391304347827,0.04347826086956522,0.11180124223602483,0.4710144927536232,0.2869565217391305,0.3443478260869566,0.028132992327365738,0.04347826086956522,0.02173913043478261,0.052173913043478265,0.2608695652173913
285,Ayoze Pérez,second striker,19.6,0.10714285714285712,0.18817527010804325,0.20408163265306123,0.3010204081632653,0.12244897959183672,0.1326530612244898,0.16326530612244897,0.12755102040816327,0.20116618075801743,0.608843537414966,0.4051020408163265,0.5395918367346938,0.18817527010804322,0.2142857142857143,0.08163265306122448,0.020408163265306124,0.02040816326530612
286,Lucas Pérez,centre-forward,7.0,0.05142857142857143,0.18487394957983197,0.2,0.2,0.05714285714285714,0.14285714285714285,0.18571428571428572,0.04285714285714286,0.09795918367346937,0.5761904761904761,0.4,0.49371428571428566,0.18487394957983197,0.24285714285714285,0.08571428571428572,0.011428571428571429,0.17142857142857143
287,Andrea Petagna,centre-forward,18.5,0.14270270270270272,0.17138314785373612,0.10810810810810811,0.1837837837837838,0.16216216216216217,0.10810810810810811,0.10810810810810811,0.05945945945945946,0.20386100386100384,0.618018018018018,0.27675675675675676,0.3935135135135135,0.17138314785373612,0.1891891891891892,0.06486486486486487,0.08432432432432432,0.10810810810810811
288,Nils Petersen,centre-forward,3.1,0.0,0.25047438330170785,0.06451612903225806,0.16129032258064516,0.03225806451612903,0.0,0.03225806451612903,0.03225806451612903,0.20737327188940088,0.5913978494623656,0.41935483870967744,0.552258064516129,0.25047438330170785,0.2903225806451613,0.06451612903225806,0.18064516129032257,0.1935483870967742
289,Luca Pfeiffer,centre-forward,7.8,0.07692307692307693,0.13273001508295632,0.12820512820512822,0.2820512820512821,0.15384615384615385,0.14102564102564105,0.10256410256410259,0.0,0.15934065934065933,0.6666666666666666,0.21794871794871795,0.3630769230769231,0.13273001508295632,0.15384615384615385,0.012820512820512824,0.15384615384615385,0.025641025641025647
290,Maximilian Philipp,second striker,6.2,0.019354838709677417,0.21916508538899437,0.03225806451612903,0.11290322580645161,0.08064516129032258,0.04838709677419355,0.0967741935483871,0.03225806451612903,0.1313364055299539,0.6505376344086021,0.3064516129032258,0.47741935483870956,0.21916508538899437,0.1935483870967742,0.06451612903225806,0.05161290322580645,0.12903225806451613
291,Krzysztof Piątek,centre-forward,23.8,0.052941176470588235,0.20662382600098866,0.08403361344537816,0.13865546218487396,0.09243697478991597,0.03361344537815126,0.10084033613445378,0.046218487394957986,0.15126050420168063,0.6064425770308123,0.2865546218487395,0.40941176470588225,0.20662382600098866,0.23949579831932774,0.07983193277310924,0.15126050420168066,0.18487394957983194
292,Roberto Piccoli,centre-forward,7.8,0.046153846153846156,0.14102564102564105,0.0,0.051282051282051294,0.06410256410256411,0.025641025641025644,0.07692307692307693,0.012820512820512824,0.15934065934065933,0.40170940170940167,0.26666666666666666,0.30153846153846153,0.14102564102564108,0.20512820512820518,0.10256410256410259,0.1076923076923077,0.10256410256410259
293,Andrea Pinamonti,centre-forward,24.0,0.0375,0.16985294117647062,0.11666666666666668,0.12083333333333333,0.07083333333333335,0.06666666666666667,0.0625,0.04583333333333334,0.21428571428571425,0.4875,0.30583333333333335,0.33133333333333337,0.16985294117647062,0.275,0.08750000000000001,0.06,0.06666666666666667
294,Alassane Pléa,centre-forward,19.7,0.12182741116751268,0.11167512690355332,0.3451776649746193,0.47715736040609147,0.16243654822335027,0.26903553299492383,0.3654822335025381,0.06598984771573604,0.12400290065264682,0.7817258883248731,0.40609137055837563,0.60751269035533,0.11167512690355332,0.1370558375634518,0.05583756345177665,0.028426395939086295,0.04060913705583757
296,Sebastian Polter,centre-forward,7.0,0.0857142857142857,0.18487394957983197,0.14285714285714288,0.15714285714285714,0.1285714285714286,0.1142857142857143,0.07142857142857144,0.02857142857142857,0.26326530612244897,0.49523809523809526,0.3085714285714286,0.36571428571428566,0.18487394957983197,0.17142857142857143,0.1,0.22285714285714286,0.08571428571428572
297,Ezequiel Ponce,centre-forward,12.5,0.0336,0.18635294117647064,0.064,0.15200000000000002,0.08800000000000001,0.024,0.168,0.04000000000000001,0.16114285714285712,0.6186666666666666,0.2416,0.37888,0.18635294117647064,0.23199999999999998,0.072,0.11199999999999999,0.128
298,Yussuf Poulsen,centre-forward,4.6,0.23478260869565218,0.1828644501278773,0.08695652173913045,0.15217391304347827,0.1739130434782609,0.3478260869565218,0.15217391304347827,0.06521739130434782,0.2608695652173913,0.7391304347826088,0.3478260869565218,0.5286956521739131,0.1828644501278773,0.28260869565217395,0.13043478260869565,0.23478260869565218,0.08695652173913045
299,Abdón Prats,centre-forward,4.6,0.1826086956521739,0.09846547314578008,0.13043478260869565,0.1739130434782609,0.15217391304347827,0.04347826086956522,0.08695652173913045,0.06521739130434782,0.14906832298136646,0.5652173913043479,0.23478260869565218,0.33043478260869574,0.09846547314578008,0.13043478260869565,0.08695652173913045,0.12173913043478261,0.08695652173913045
300,Fabio Quagliarella,centre-forward,8.9,0.04719101123595505,0.2035690680766689,0.15730337078651685,0.28089887640449435,0.07865168539325842,0.07865168539325842,0.16853932584269662,0.033707865168539325,0.22150882825040125,0.5318352059925093,0.37303370786516854,0.45123595505617964,0.2035690680766689,0.40449438202247195,0.06741573033707865,0.040449438202247195,0.1348314606741573
301,Antonio Raimondo,centre-forward,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.21428571428571425,0.3333333333333333,0.3,0.31999999999999995,0.0,0.0,0.0,0.0,0.0
302,Chris Ramos,centre-forward,7.9,0.015189873417721518,0.24571854058078932,0.025316455696202528,0.0759493670886076,0.050632911392405056,0.08860759493670885,0.08860759493670886,0.050632911392405056,0.30379746835443033,0.4008438818565401,0.3569620253164557,0.3989873417721519,0.24571854058078932,0.3924050632911393,0.0759493670886076,0.3291139240506329,0.0
303,Giacomo Raspadori,second striker,10.6,0.07358490566037737,0.2136514983351832,0.24528301886792453,0.33018867924528306,0.169811320754717,0.12264150943396228,0.19811320754716982,0.04716981132075472,0.23045822102425872,0.770440251572327,0.5622641509433962,0.7335849056603775,0.2136514983351832,0.3867924528301887,0.15094339622641512,0.011320754716981131,0.01886792452830189
304,Richarlison,centre-forward,11.2,0.11785714285714287,0.19065126050420172,0.1785714285714286,0.25,0.14285714285714288,0.13392857142857142,0.14285714285714288,0.11607142857142859,0.23724489795918366,0.5119047619047619,0.35714285714285715,0.47,0.19065126050420172,0.2410714285714286,0.125,0.0642857142857143,0.16071428571428573
305,Rodrigo,centre-forward,21.5,0.05023255813953488,0.21969904240766078,0.15813953488372093,0.2046511627906977,0.07441860465116279,0.06046511627906977,0.10697674418604651,0.11162790697674418,0.2192691029900332,0.5767441860465116,0.3172093023255814,0.4375813953488372,0.21969904240766078,0.30697674418604654,0.11627906976744187,0.06325581395348837,0.09302325581395349
306,Ángel Rodríguez,centre-forward,4.4,0.013636363636363636,0.411764705882353,0.045454545454545456,0.13636363636363635,0.06818181818181818,0.022727272727272728,0.13636363636363635,0.09090909090909091,0.2045454545454545,0.4621212121212121,0.23636363636363633,0.3054545454545454,0.411764705882353,0.2954545454545454,0.13636363636363635,0.0909090909090909,0.09090909090909091
307,Pablo Rodríguez,second striker,0.6,0.0,0.0,0.0,0.5,0.16666666666666669,0.0,0.33333333333333337,0.0,0.0,1.0,0.3666666666666667,0.6933333333333334,0.0,0.0,0.0,0.0,0.0
308,Iván Romero,centre-forward,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.4,0.64,0.0,0.0,0.0,0.4,0.0
309,Cristiano Ronaldo,centre-forward,5.8,0.041379310344827586,0.21196754563894527,0.03448275862068966,0.20689655172413796,0.10344827586206898,0.034482758620689655,0.1206896551724138,0.05172413793103449,0.23645320197044334,0.5229885057471264,0.3655172413793104,0.4468965517241379,0.21196754563894527,0.4310344827586208,0.10344827586206898,0.10344827586206896,0.2758620689655173
310,Salomón Rondón,centre-forward,1.2,0.1,0.431372549019608,0.16666666666666669,0.08333333333333334,0.16666666666666669,0.08333333333333334,0.16666666666666669,0.0,0.14285714285714285,0.4166666666666667,0.3166666666666667,0.31999999999999995,0.431372549019608,0.33333333333333337,0.08333333333333334,0.23333333333333336,0.33333333333333337
311,Georginio Rutter,centre-forward,14.2,0.10985915492957747,0.15492957746478878,0.15492957746478875,0.21830985915492962,0.09859154929577466,0.2394366197183099,0.08450704225352114,0.19014084507042256,0.2625754527162978,0.3403755868544601,0.4,0.3605633802816901,0.15492957746478878,0.21830985915492962,0.09859154929577466,0.05633802816901409,0.25352112676056343
312,Umar Sadiq,centre-forward,3.6,0.03333333333333333,0.35947712418300665,0.05555555555555556,0.08333333333333333,0.08333333333333333,0.02777777777777778,0.0,0.19444444444444445,0.23809523809523805,0.37037037037037035,0.3,0.2844444444444445,0.35947712418300665,0.22222222222222224,0.11111111111111112,0.06666666666666667,0.6111111111111112
313,Amine Salama,centre-forward,13.9,0.06474820143884892,0.13965298349555652,0.17266187050359713,0.1510791366906475,0.06474820143884892,0.13669064748201437,0.1223021582733813,0.11510791366906475,0.14799588900308322,0.5563549160671463,0.30935251798561153,0.39712230215827327,0.13965298349555652,0.17985611510791366,0.07913669064748202,0.02302158273381295,0.08633093525179857
314,Antonio Sanabria,centre-forward,27.0,0.06666666666666667,0.20370370370370375,0.11111111111111112,0.1703703703703704,0.0925925925925926,0.05185185185185185,0.12592592592592594,0.040740740740740744,0.18571428571428567,0.5641975308641975,0.33333333333333337,0.4,0.20370370370370375,0.24814814814814815,0.08888888888888889,0.1274074074074074,0.1037037037037037
315,Oihan Sancet,second striker,28.1,0.0896797153024911,0.13816202637638686,0.19217081850533807,0.5658362989323843,0.15658362989323843,0.08540925266903913,0.31316725978647686,0.060498220640569395,0.12201321809862732,0.7390272835112692,0.399288256227758,0.5614234875444839,0.13816202637638686,0.199288256227758,0.06761565836298931,0.034163701067615654,0.014234875444839857
316,Amin Sarr,centre-forward,6.0,0.04,0.12941176470588237,0.13333333333333333,0.15000000000000002,0.06666666666666667,0.049999999999999996,0.1,0.08333333333333334,0.14285714285714285,0.5333333333333333,0.32333333333333336,0.3813333333333333,0.12941176470588237,0.1,0.08333333333333334,0.06666666666666667,0.03333333333333333
317,Martin Satriano,centre-forward,18.9,0.03809523809523809,0.13352007469654534,0.09523809523809525,0.11640211640211642,0.07407407407407408,0.07407407407407407,0.08465608465608467,0.0634920634920635,0.1746031746031746,0.4409171075837743,0.30793650793650795,0.34539682539682537,0.13352007469654534,0.20105820105820107,0.05291005291005292,0.09100529100529102,0.05291005291005292
318,Gianluca Scamacca,centre-forward,10.3,0.04077669902912621,0.1570531125071388,0.0970873786407767,0.1650485436893204,0.1262135922330097,0.04854368932038835,0.13592233009708737,0.02912621359223301,0.15811373092926487,0.4368932038834951,0.24854368932038834,0.2640776699029126,0.1570531125071388,0.2912621359223301,0.0970873786407767,0.06601941747572815,0.11650485436893204
319,Derry Scherhant,centre-forward,3.2,0.01875,0.040441176470588244,0.0,0.03125,0.03125,0.0,0.0,0.125,0.09374999999999999,0.4895833333333333,0.23125,0.345,0.040441176470588244,0.125,0.03125,0.025,0.0
320,Patrik Schick,centre-forward,10.5,0.03428571428571428,0.28347338935574234,0.13333333333333333,0.10476190476190478,0.09523809523809523,0.0380952380952381,0.02857142857142857,0.02857142857142857,0.19591836734693874,0.5333333333333333,0.3276190476190476,0.3855238095238095,0.28347338935574234,0.3238095238095238,0.13333333333333333,0.1142857142857143,0.0
321,Haris Seferović,centre-forward,9.9,0.0303030303030303,0.11764705882352944,0.08080808080808081,0.1717171717171717,0.06060606060606061,0.0606060606060606,0.11111111111111112,0.09090909090909091,0.12987012987012986,0.47138047138047134,0.2505050505050505,0.2989898989898989,0.11764705882352944,0.13131313131313133,0.0707070707070707,0.07676767676767676,0.2828282828282828
322,Davie Selke,centre-forward,12.8,0.08437499999999999,0.19209558823529413,0.0625,0.1640625,0.1015625,0.1328125,0.0703125,0.015625,0.21763392857142855,0.5104166666666666,0.2703125,0.34624999999999995,0.19209558823529413,0.2578125,0.140625,0.27187500000000003,0.109375
323,Vivaldo Semedo,centre-forward,0.4,0.0,0.16176470588235298,0.5,0.25,0.0,0.0,0.25,0.0,0.21428571428571425,0.3333333333333333,0.35000000000000003,0.28,0.16176470588235298,0.25,0.0,0.0,0.0
324,Antoine Semenyo,centre-forward,2.9,0.020689655172413793,0.0669371196754564,0.0,0.1724137931034483,0.06896551724137932,0.0,0.1724137931034483,0.13793103448275865,0.07389162561576354,0.4942528735632184,0.26896551724137935,0.4027586206896552,0.0669371196754564,0.10344827586206898,0.03448275862068966,0.12413793103448276,0.06896551724137932
325,Eldor Shomurodov,centre-forward,10.3,0.08155339805825242,0.21359223300970875,0.11650485436893204,0.18446601941747573,0.10679611650485438,0.07766990291262135,0.06796116504854369,0.04854368932038835,0.1872399445214979,0.5048543689320388,0.35922330097087374,0.4132038834951456,0.21359223300970875,0.23300970873786409,0.06796116504854369,0.0854368932038835,0.03883495145631068
326,Kaj Sierhuis,centre-forward,2.4,0.0,0.107843137254902,0.0,0.125,0.0,0.04166666666666667,0.08333333333333334,0.04166666666666667,0.2678571428571428,0.38888888888888895,0.45,0.44666666666666677,0.107843137254902,0.20833333333333337,0.04166666666666667,0.03333333333333333,0.0
327,André Silva,centre-forward,19.3,0.09015544041450775,0.30844254800365745,0.13471502590673576,0.1917098445595855,0.13471502590673576,0.15025906735751293,0.08290155440414508,0.11917098445595856,0.2664692820133234,0.4853195164075993,0.42383419689119173,0.4344041450777202,0.30844254800365745,0.31088082901554404,0.1139896373056995,0.04145077720207253,0.10362694300518134
328,Giovanni Simeone,centre-forward,4.5,0.16,0.2013071895424837,0.08888888888888889,0.2,0.11111111111111112,0.06666666666666667,0.06666666666666667,0.06666666666666667,0.23809523809523805,0.6444444444444444,0.40888888888888886,0.5297777777777778,0.2013071895424837,0.3111111111111111,0.17777777777777778,0.05333333333333333,0.044444444444444446
329,Ellis Simms,centre-forward,2.5,0.024,0.2329411764705883,0.08000000000000002,0.16000000000000003,0.08000000000000002,0.16,0.12,0.08000000000000002,0.18857142857142856,0.48,0.376,0.37760000000000005,0.2329411764705883,0.32000000000000006,0.04000000000000001,0.17600000000000002,0.08000000000000002
330,Lassine Sinayoko,centre-forward,17.4,0.09310344827586209,0.11899932386747807,0.32183908045977017,0.4252873563218391,0.13218390804597702,0.10344827586206898,0.2183908045977012,0.12643678160919541,0.18719211822660098,0.6302681992337166,0.40804597701149425,0.5636781609195403,0.11899932386747807,0.24137931034482762,0.07471264367816093,0.05057471264367816,0.057471264367816105
331,Islam Slimani,centre-forward,11.0,0.06545454545454545,0.10000000000000002,0.07272727272727274,0.2363636363636364,0.1181818181818182,0.13636363636363635,0.2,0.018181818181818184,0.1753246753246753,0.8151515151515151,0.3090909090909091,0.5178181818181818,0.10000000000000002,0.1272727272727273,0.018181818181818184,0.08,0.18181818181818182
332,Rubén Sobrino,centre-forward,27.4,0.05036496350364963,0.11571489909832551,0.05839416058394162,0.16788321167883213,0.08759124087591241,0.06569343065693431,0.10218978102189782,0.043795620437956206,0.1173096976016684,0.48783454987834557,0.262043795620438,0.39591240875912403,0.11571489909832551,0.12043795620437957,0.043795620437956206,0.08759124087591241,0.05839416058394162
333,Dominic Solanke,centre-forward,31.8,0.07358490566037736,0.1851646318904921,0.1069182389937107,0.14779874213836477,0.0660377358490566,0.07547169811320754,0.06918238993710692,0.11320754716981132,0.21428571428571425,0.44339622641509435,0.28553459119496855,0.34918238993710693,0.1851646318904921,0.2389937106918239,0.08805031446540881,0.06540880503144654,0.06918238993710692
334,Florian Sotoca,centre-forward,33.9,0.1433628318584071,0.1546069755335763,0.3303834808259587,0.5486725663716815,0.17404129793510326,0.1799410029498525,0.35988200589970504,0.0471976401179941,0.17699115044247787,0.8997050147492626,0.45722713864306785,0.7292035398230089,0.1546069755335763,0.2536873156342183,0.08554572271386432,0.06607669616519174,0.05309734513274337
335,Moussa Soumano,centre-forward,5.5,0.03272727272727272,0.05882352941176472,0.03636363636363637,0.018181818181818184,0.09090909090909091,0.07272727272727274,0.0,0.07272727272727274,0.0779220779220779,0.32727272727272727,0.15636363636363637,0.1338181818181818,0.05882352941176472,0.10909090909090909,0.03636363636363637,0.05818181818181818,0.10909090909090909
336,Dyego Sousa,centre-forward,5.9,0.10169491525423728,0.13160518444666003,0.1694915254237288,0.2711864406779661,0.1694915254237288,0.15254237288135591,0.06779661016949153,0.06779661016949153,0.25423728813559315,0.6214689265536724,0.38644067796610165,0.5342372881355931,0.13160518444666003,0.22033898305084745,0.06779661016949153,0.1830508474576271,0.13559322033898305
337,Jay Stansfield,centre-forward,1.0,0.06,0.19411764705882356,0.0,0.0,0.1,0.0,0.0,0.0,0.29999999999999993,0.4666666666666667,0.3,0.4,0.19411764705882356,0.2,0.0,0.0,0.0
338,Jørgen Strand Larsen,centre-forward,18.9,0.06349206349206349,0.1917211328976035,0.03174603174603175,0.07407407407407408,0.0634920634920635,0.05820105820105821,0.07407407407407408,0.04761904761904762,0.19047619047619047,0.4885361552028219,0.26243386243386246,0.3276190476190477,0.1917211328976035,0.21693121693121695,0.07936507936507937,0.08888888888888889,0.1375661375661376
339,Dávid Strelec,centre-forward,1.9,0.031578947368421054,0.17027863777089786,0.0,0.05263157894736842,0.05263157894736842,0.052631578947368425,0.05263157894736842,0.0,0.2706766917293233,0.5087719298245614,0.30526315789473685,0.3452631578947368,0.17027863777089786,0.15789473684210528,0.05263157894736842,0.10526315789473685,0.21052631578947367
340,Cristhian Stuani,centre-forward,12.1,0.06446280991735537,0.2673796791443851,0.049586776859504134,0.08264462809917356,0.057851239669421496,0.09917355371900827,0.049586776859504134,0.008264462809917356,0.19834710743801653,0.36639118457300274,0.2,0.20363636363636364,0.2673796791443851,0.2396694214876033,0.12396694214876035,0.06942148760330578,0.11570247933884299
341,Isaac Success,centre-forward,20.2,0.1188118811881188,0.10570762958648809,0.18811881188118815,0.2623762376237624,0.1534653465346535,0.16336633663366337,0.10891089108910892,0.06435643564356436,0.21428571428571425,0.5874587458745875,0.4346534653465347,0.4982178217821782,0.10570762958648809,0.17326732673267328,0.024752475247524754,0.07524752475247526,0.10891089108910892
342,Sam Surridge,centre-forward,3.6,0.016666666666666666,0.32352941176470595,0.0,0.16666666666666666,0.02777777777777778,0.0,0.11111111111111112,0.02777777777777778,0.17857142857142855,0.5092592592592592,0.3277777777777778,0.4488888888888889,0.32352941176470595,0.25,0.05555555555555556,0.14444444444444446,0.16666666666666666
343,Alexander Sørloth,centre-forward,26.6,0.09473684210526315,0.3089340999557718,0.07518796992481203,0.07518796992481203,0.11654135338345864,0.07142857142857142,0.041353383458646614,0.07142857142857144,0.1772287862513426,0.41478696741854637,0.32631578947368417,0.32721804511278196,0.3089340999557718,0.23684210526315788,0.10150375939849623,0.09022556390977444,0.12781954887218047
344,Mathys Tel,centre-forward,4.6,0.09130434782608696,0.37979539641943744,0.21739130434782614,0.23913043478260876,0.13043478260869565,0.08695652173913045,0.15217391304347827,0.13043478260869565,0.3447204968944099,0.7101449275362319,0.573913043478261,0.6747826086956522,0.37979539641943744,0.4347826086956523,0.23913043478260876,0.06956521739130436,0.1739130434782609
345,Semir Telalovic,centre-forward,0.1,0.0,0.6470588235294119,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.6,0.48,0.6470588235294119,1.0,1.0,0.4,0.0
