,Player,Position,PTCrs,PTTB,LxA,LKP,LFTP,LPPA,LPrgP,Att_Pen,TOAtt,TOSucc,CaPrgC,CaCPA,PrgR,90s,npxG,npxG/Sh,SSh,SSoT,Off
462,Moises Parra Gutierrez,left winger,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0
463,Pedro,right winger,0.07049763033175355,0.009478672985781991,0.031595576619273306,0.11990521327014218,0.17061611374407581,0.054502369668246446,0.12322274881516587,0.1525364226786028,0.10742496050552923,0.11374407582938387,0.15888061385691718,0.14218009478672983,0.22748815165876776,21.1,0.04028436018957346,0.04028436018957346,0.18246445497630331,0.07582938388625593,0.023696682464454975
464,Facundo Pellistri,right winger,0.0,0.0,0.0,0.0,0.14285714285714288,0.0,0.07142857142857144,0.058201058201058205,0.14285714285714285,0.21428571428571427,0.07482993197278912,0.0,0.09523809523809523,0.7,0.0,0.0,0.0,0.0,0.0
465,Nicolas Pépé,right winger,0.11069277108433734,0.012048192771084336,0.06224899598393575,0.1855421686746988,0.17469879518072287,0.05722891566265059,0.15963855421686746,0.2208835341365462,0.15261044176706826,0.15361445783132527,0.15146299483648878,0.23493975903614456,0.3032128514056225,16.6,0.1219879518072289,0.08734939759036144,0.2540160642570281,0.10240963855421686,0.03614457831325301
466,Alberto Perea,left winger,0.0875,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.4,0.3,0.0,0.0,0.13333333333333333,0.5,0.0,0.0,0.0,0.0,0.0
467,Mathias Pereira Lage,right winger,0.10624999999999998,0.007142857142857143,0.030952380952380957,0.11000000000000001,0.1785714285714286,0.010714285714285714,0.10714285714285715,0.11931216931216931,0.06190476190476191,0.048214285714285716,0.07482993197278912,0.075,0.23333333333333334,14.0,0.024999999999999998,0.024999999999999998,0.1375,0.0642857142857143,0.007142857142857143
468,Carles Pérez,right winger,0.06617647058823528,0.01680672268907563,0.02380952380952381,0.10630252100840337,0.13865546218487396,0.03991596638655462,0.13865546218487396,0.12153750389044508,0.15406162464985992,0.13865546218487393,0.20468187274909963,0.2584033613445378,0.2591036414565826,23.8,0.02941176470588235,0.02941176470588235,0.20798319327731093,0.08403361344537816,0.03781512605042017
469,Francisco Perez,right winger,0.21875,0.0,0.020833333333333336,0.0,0.125,0.09375,0.25,0.0763888888888889,0.1875,0.234375,0.22916666666666669,0.28125,0.3125,1.6,0.0,0.0,0.05729166666666667,0.0,0.1875
470,Gaëtan Perrin,right winger,0.0846774193548387,0.01935483870967742,0.03225806451612904,0.1774193548387097,0.2516129032258065,0.05806451612903227,0.2225806451612903,0.0972520908004779,0.2,0.2854838709677419,0.1858678955453149,0.14516129032258066,0.17419354838709677,15.5,0.04838709677419355,0.035483870967741936,0.15376344086021507,0.05806451612903227,0.025806451612903226
471,Lukas Petkov,right winger,0.0,0.0,0.020833333333333336,0.0,0.1875,0.0,0.0625,0.17824074074074076,0.08333333333333333,0.046875,0.03273809523809524,0.0,0.041666666666666664,1.6,0.0,0.0,0.11458333333333334,0.0,0.0
472,Yeremi Pino,left winger,0.03216911764705883,0.01838235294117647,0.05514705882352942,0.17794117647058827,0.0661764705882353,0.04411764705882353,0.11397058823529412,0.2231753812636166,0.11397058823529413,0.1323529411764706,0.1251750700280112,0.20955882352941177,0.3137254901960784,27.2,0.07352941176470588,0.07352941176470588,0.16850490196078433,0.0698529411764706,0.0661764705882353
473,Marko Pjaca,left winger,0.18857758620689655,0.0,0.028735632183908053,0.20862068965517244,0.2758620689655173,0.06896551724137932,0.15517241379310345,0.11941251596424013,0.21839080459770116,0.2974137931034483,0.1986863711001642,0.23275862068965517,0.18965517241379312,5.8,0.030172413793103446,0.030172413793103446,0.2370689655172414,0.03448275862068966,0.01724137931034483
474,Óscar Plano,right winger,0.04452433628318584,0.022123893805309734,0.02064896755162242,0.07787610619469028,0.24778761061946902,0.03761061946902655,0.16150442477876106,0.08292363159619798,0.04867256637168141,0.04314159292035398,0.06953223767383059,0.02654867256637168,0.140117994100295,22.6,0.030973451327433624,0.030973451327433624,0.12168141592920353,0.04424778761061947,0.030973451327433628
475,Gonzalo Plata,right winger,0.09228515625,0.01171875,0.03385416666666667,0.158984375,0.109375,0.037109375,0.10546875,0.1623263888888889,0.22395833333333334,0.193359375,0.19847470238095238,0.263671875,0.27734375,25.6,0.0361328125,0.0361328125,0.13248697916666669,0.05078125,0.015625
476,Daniel Podence,right winger,0.12436548223350254,0.045685279187817264,0.037225042301184445,0.201015228426396,0.17766497461928935,0.09898477157360408,0.24111675126903553,0.14476405339349502,0.10321489001692048,0.09137055837563453,0.11433405849649506,0.15228426395939085,0.25042301184433163,19.7,0.04949238578680203,0.04949238578680203,0.20008460236886635,0.08629441624365483,0.020304568527918784
477,Matteo Politano,right winger,0.2759615384615384,0.015384615384615385,0.06153846153846154,0.28769230769230775,0.26153846153846155,0.10384615384615387,0.27692307692307694,0.17863247863247866,0.14102564102564102,0.1326923076923077,0.3263736263736264,0.31153846153846154,0.3538461538461538,13.0,0.07884615384615384,0.032692307692307694,0.21153846153846154,0.046153846153846156,0.007692307692307693
478,Francisco Portillo,right winger,0.06562499999999999,0.07500000000000001,0.07916666666666668,0.17875000000000002,0.6125,0.1125,0.4625,0.06620370370370371,0.07083333333333333,0.08437499999999999,0.10476190476190476,0.0,0.15416666666666667,8.0,0.021875,0.021875,0.05729166666666667,0.025,0.025
479,Portu,right winger,0.20209390862944163,0.005076142131979696,0.0439932318104907,0.15076142131979697,0.15228426395939088,0.06598984771573604,0.10152284263959391,0.07238202669674751,0.0727580372250423,0.049492385786802026,0.11167512690355332,0.03045685279187817,0.21996615905245345,19.7,0.021573604060913704,0.021573604060913704,0.06979695431472083,0.025380710659898477,0.050761421319796954
480,Manuel Pozo,right winger,0.21875,0.0,0.0,0.55,0.5,0.0,0.25,0.0,0.5,0.375,0.0,0.0,0.16666666666666666,0.2,0.125,0.125,0.45833333333333337,0.0,0.0
481,Javi Puado,left winger,0.06057692307692307,0.0,0.025641025641025644,0.10576923076923078,0.05769230769230769,0.04038461538461539,0.11153846153846154,0.1425925925925926,0.07179487179487179,0.06634615384615385,0.12087912087912087,0.12115384615384615,0.15,26.0,0.075,0.075,0.2009615384615385,0.08846153846153847,0.015384615384615385
482,Christian Pulisic,right winger,0.08653846153846154,0.01098901098901099,0.014652014652014655,0.14505494505494507,0.15384615384615385,0.016483516483516484,0.12637362637362637,0.19251119251119253,0.16117216117216118,0.10714285714285714,0.20146520146520147,0.23076923076923078,0.2783882783882784,9.1,0.046703296703296704,0.046703296703296704,0.1913919413919414,0.06593406593406594,0.0
483,Ignacio Pussetto,right winger,0.1286764705882353,0.0,0.019607843137254905,0.12941176470588237,0.11764705882352942,0.0,0.029411764705882356,0.11982570806100219,0.058823529411764705,0.04411764705882353,0.06162464985994398,0.0,0.3333333333333333,1.7,0.029411764705882356,0.029411764705882356,0.10784313725490197,0.11764705882352942,0.0
484,Nemanja Radonjić,left winger,0.2052469135802469,0.01234567901234568,0.04938271604938272,0.12222222222222225,0.12345679012345681,0.058641975308641986,0.12962962962962962,0.22633744855967078,0.24691358024691357,0.23148148148148145,0.278071722516167,0.48148148148148145,0.33539094650205764,16.2,0.0771604938271605,0.0771604938271605,0.29423868312757206,0.10493827160493828,0.07407407407407408
485,Largie Ramazani,left winger,0.05608974358974359,0.019230769230769232,0.03846153846153847,0.09166666666666669,0.14102564102564105,0.03525641025641026,0.09615384615384616,0.1331908831908832,0.1452991452991453,0.15384615384615385,0.1981074481074481,0.23076923076923078,0.20085470085470084,15.6,0.06730769230769232,0.05448717948717949,0.23504273504273507,0.1153846153846154,0.07692307692307693
486,Raphinha,right winger,0.32717391304347826,0.052173913043478265,0.1347826086956522,0.27260869565217394,0.20869565217391306,0.16086956521739132,0.22608695652173913,0.23204508856682773,0.1536231884057971,0.1467391304347826,0.22091097308488614,0.3456521739130435,0.49130434782608695,23.0,0.10108695652173914,0.10108695652173914,0.31485507246376815,0.10869565217391304,0.06521739130434782
487,Elba Rashani,left winger,0.10572916666666665,0.008333333333333333,0.03888888888888889,0.09166666666666669,0.1416666666666667,0.03125,0.1125,0.15787037037037038,0.07777777777777778,0.06874999999999999,0.12003968253968253,0.13749999999999998,0.2388888888888889,24.0,0.04895833333333333,0.04895833333333333,0.13368055555555555,0.05416666666666667,0.016666666666666666
488,Marcus Rashford,left winger,0.032812499999999994,0.00625,0.029166666666666667,0.10312500000000001,0.11875000000000001,0.08281250000000001,0.1375,0.23298611111111112,0.14375,0.1265625,0.13913690476190477,0.2578125,0.2552083333333333,32.0,0.1203125,0.1203125,0.309375,0.153125,0.046875
489,Rafael Ratão,left winger,0.11043689320388347,0.024271844660194174,0.061488673139158574,0.16019417475728157,0.22330097087378642,0.08009708737864078,0.20145631067961164,0.1423948220064725,0.13754045307443363,0.1383495145631068,0.15510864539990754,0.11650485436893203,0.3495145631067961,20.6,0.06189320388349514,0.06189320388349514,0.13794498381877024,0.05339805825242719,0.00970873786407767
490,Ante Rebić,left winger,0.1565366972477064,0.03669724770642201,0.0581039755351682,0.13119266055045872,0.11009174311926606,0.05504587155963303,0.13302752293577982,0.20931022765885152,0.09480122324159021,0.10321100917431192,0.0816950633464395,0.06880733944954127,0.2813455657492354,10.9,0.08027522935779816,0.08027522935779816,0.22706422018348624,0.11926605504587157,0.07339449541284403
492,Nico Ribaudo,left winger,0.1384892086330935,0.02158273381294964,0.02877697841726619,0.19784172661870505,0.3165467625899281,0.03597122302158273,0.2050359712230216,0.11430855315747403,0.12709832134292565,0.1079136690647482,0.15073655361425145,0.1079136690647482,0.22062350119904076,13.9,0.06654676258992806,0.06654676258992806,0.21762589928057555,0.07913669064748202,0.02158273381294964
493,Franck Ribéry,left winger,0.0,0.0,0.0,0.0,0.5,0.0,0.125,0.0,0.25,0.0,0.13095238095238096,0.0,0.3333333333333333,0.4,0.0,0.0,0.0,0.0,0.0
494,Marco Richter,right winger,0.1758578431372549,0.004901960784313726,0.044117647058823546,0.10784313725490198,0.18627450980392157,0.06372549019607844,0.16666666666666669,0.08787218591140161,0.14379084967320263,0.1323529411764706,0.09757236227824463,0.05882352941176471,0.16666666666666666,20.4,0.045343137254901966,0.045343137254901966,0.22017973856209155,0.07352941176470588,0.029411764705882356
495,Rodrigo Riquelme,right winger,0.14101239669421486,0.01652892561983471,0.05234159779614326,0.15000000000000002,0.17355371900826447,0.057851239669421496,0.17561983471074383,0.14983164983164984,0.19696969696969696,0.17665289256198347,0.2510822510822511,0.26033057851239666,0.23553719008264462,24.2,0.04132231404958678,0.04132231404958678,0.21212121212121215,0.09090909090909093,0.02066115702479339
496,Joel Roca,left winger,0.0,0.0,0.0,0.12222222222222225,0.0,0.0,0.0,0.22633744855967078,0.5185185185185185,0.41666666666666663,0.1746031746031746,0.3333333333333333,0.5185185185185185,0.9,0.08333333333333333,0.08333333333333333,0.40740740740740744,0.22222222222222224,0.0
497,Miguel Rodríguez,right winger,0.203125,0.0,0.059523809523809534,0.03928571428571429,0.14285714285714288,0.0892857142857143,0.10714285714285715,0.18915343915343918,0.15476190476190477,0.08035714285714285,0.1870748299319728,0.21428571428571427,0.2619047619047619,2.8,0.01785714285714286,0.01785714285714286,0.09821428571428573,0.07142857142857144,0.03571428571428572
498,Rodrygo,right winger,0.036458333333333336,0.007575757575757576,0.0782828282828283,0.1958333333333334,0.23863636363636367,0.05303030303030303,0.15340909090909094,0.3148148148148148,0.2133838383838384,0.23011363636363635,0.2896825396825397,0.4488636363636364,0.3383838383838384,26.4,0.12973484848484848,0.12215909090909093,0.3368055555555556,0.11742424242424243,0.03787878787878788
499,Luka Romero,right winger,0.0,0.0,0.019607843137254905,0.12941176470588237,0.11764705882352942,0.0,0.11764705882352942,0.16775599128540308,0.19607843137254904,0.08823529411764706,0.12324929971988796,0.17647058823529413,0.411764705882353,1.7,0.1323529411764706,0.1323529411764706,0.26960784313725494,0.05882352941176471,0.0
500,Aitor Ruibal,right winger,0.08371913580246913,0.00617283950617284,0.022633744855967083,0.10185185185185186,0.3148148148148149,0.03703703703703704,0.19135802469135804,0.060356652949245554,0.13786008230452676,0.16203703703703706,0.12286890064667844,0.07407407407407407,0.1440329218106996,16.2,0.01234567901234568,0.01234567901234568,0.08487654320987655,0.03703703703703704,0.01851851851851852
501,Alexis Saelemaekers,right winger,0.1346153846153846,0.019230769230769232,0.07692307692307694,0.15512820512820516,0.17948717948717952,0.09615384615384616,0.16666666666666669,0.13057929724596393,0.15384615384615385,0.14903846153846154,0.17460317460317462,0.14423076923076922,0.3055555555555555,15.6,0.04006410256410257,0.04006410256410257,0.20566239316239318,0.06410256410256411,0.012820512820512824
502,Wesley Saïd,left winger,0.03038194444444444,0.01388888888888889,0.03703703703703704,0.10694444444444445,0.23611111111111113,0.09027777777777779,0.18055555555555558,0.2319958847736626,0.12037037037037036,0.17708333333333334,0.13822751322751323,0.12499999999999999,0.3101851851851852,7.2,0.11458333333333333,0.11458333333333333,0.34375,0.1388888888888889,0.01388888888888889
503,Allan Saint-Maximin,left winger,0.1129032258064516,0.03225806451612903,0.07526881720430108,0.275,0.18548387096774194,0.1411290322580645,0.27822580645161293,0.2529868578255675,0.2661290322580645,0.344758064516129,0.39285714285714285,0.4959677419354838,0.2983870967741935,12.4,0.03225806451612903,0.03225806451612903,0.20698924731182794,0.08870967741935484,0.016129032258064516
504,Samuel Sáiz,left winger,0.0972222222222222,0.07407407407407407,0.03703703703703704,0.12222222222222222,0.4814814814814815,0.12962962962962962,0.3148148148148148,0.1056241426611797,0.12345679012345677,0.1111111111111111,0.09700176366843033,0.1111111111111111,0.2222222222222222,2.7,0.15740740740740738,0.009259259259259259,0.06790123456790123,0.037037037037037035,0.07407407407407407
505,Bukayo Saka,right winger,0.21317280453257792,0.005665722379603401,0.05476864966949954,0.23371104815864024,0.14164305949008502,0.0934844192634561,0.15439093484419264,0.2735284859930753,0.15203021718602458,0.12960339943342777,0.2656144610818832,0.3569405099150142,0.4910292728989613,35.3,0.07932011331444759,0.06444759206798867,0.2233238904627007,0.0821529745042493,0.0254957507082153
506,Ibrahim Salah,left winger,0.13999999999999999,0.0,0.053333333333333344,0.264,0.24,0.16000000000000003,0.27999999999999997,0.08148148148148149,0.24,0.39,0.2723809523809524,0.06,0.36000000000000004,2.5,0.03,0.03,0.22,0.08000000000000002,0.08000000000000002
507,Mohamed Salah,right winger,0.045423497267759565,0.03825136612021858,0.06557377049180328,0.19535519125683062,0.14480874316939893,0.1092896174863388,0.203551912568306,0.3350536328678405,0.122040072859745,0.10245901639344261,0.1717408274785324,0.3565573770491803,0.38342440801457195,36.6,0.148224043715847,0.12636612021857924,0.30305100182149364,0.12295081967213116,0.06010928961748634
508,Roland Sallai,right winger,0.13795045045045046,0.01801801801801802,0.048048048048048055,0.1684684684684685,0.0990990990990991,0.05405405405405406,0.07657657657657659,0.1468134801468135,0.08108108108108109,0.08108108108108109,0.10381810381810382,0.04054054054054054,0.2132132132132132,11.1,0.058558558558558564,0.058558558558558564,0.2642642642642643,0.0990990990990991,0.02702702702702703
509,Salvi,right winger,0.2997685185185185,0.018518518518518517,0.04938271604938272,0.1425925925925926,0.12962962962962962,0.07407407407407407,0.12037037037037038,0.13580246913580246,0.05555555555555555,0.04166666666666666,0.2619047619047619,0.08333333333333331,0.3148148148148148,5.4,0.037037037037037035,0.037037037037037035,0.1527777777777778,0.05555555555555555,0.037037037037037035
510,Mama Samba Baldé,right winger,0.019214527027027025,0.006756756756756756,0.01801801801801802,0.08175675675675677,0.1114864864864865,0.025337837837837836,0.0945945945945946,0.17204704704704704,0.13963963963963963,0.14189189189189189,0.09025096525096525,0.12668918918918917,0.20157657657657657,29.6,0.08952702702702701,0.0768581081081081,0.22606981981981983,0.08108108108108109,0.07432432432432433
511,Leandro Sanca,right winger,0.21875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4166666666666667,0.5625,0.13095238095238096,0.0,0.25,0.4,0.0,0.0,0.0,0.0,0.0
512,Alexis Sánchez,left winger,0.05432046979865771,0.04697986577181208,0.05704697986577181,0.20302013422818793,0.21812080536912754,0.10738255033557048,0.21308724832214765,0.19823514789957744,0.09172259507829977,0.10822147651006711,0.0738255033557047,0.10067114093959732,0.2595078299776286,29.8,0.10570469798657718,0.0855704697986577,0.19379194630872484,0.09731543624161074,0.09395973154362416
513,Iván Sánchez,right winger,0.1298828125,0.0078125,0.044270833333333336,0.14609375000000002,0.28125,0.0625,0.25390625,0.08275462962962964,0.1640625,0.2109375,0.2373511904761905,0.140625,0.15885416666666666,12.8,0.015625,0.015625,0.12174479166666667,0.0546875,0.0078125
514,Jadon Sancho,left winger,0.03977272727272727,0.021390374331550804,0.07308377896613191,0.2529411764705883,0.12299465240641712,0.10695187165775402,0.20320855614973266,0.23093681917211334,0.13903743315508021,0.1323529411764706,0.24649859943977592,0.36096256684491984,0.30837789661319076,18.7,0.05614973262032086,0.05614973262032086,0.10294117647058824,0.04812834224598931,0.04278074866310161
515,Leroy Sané,left winger,0.031390134529147976,0.04035874439461884,0.07623318385650224,0.1726457399103139,0.26008968609865474,0.10538116591928251,0.3004484304932735,0.18452084371366884,0.20328849028400597,0.2522421524663677,0.18086696562032883,0.20179372197309414,0.2959641255605381,22.3,0.0952914798206278,0.0952914798206278,0.320627802690583,0.13004484304932737,0.03139013452914798
516,Sidi Sané,right winger,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11111111111111112,0.0,0.0,0.0,0.0,0.3,0.0,0.0,0.0,0.0,0.0
517,Nicola Sansone,left winger,0.10670731707317074,0.0,0.03252032520325204,0.10731707317073173,0.07317073170731708,0.02439024390243903,0.07926829268292684,0.14408310749774167,0.07723577235772358,0.03658536585365854,0.10859465737514519,0.12804878048780488,0.29268292682926833,8.2,0.08536585365853659,0.08536585365853659,0.24593495934959353,0.09756097560975611,0.13414634146341464
518,Pablo Sarabia,right winger,0.1597222222222222,0.015873015873015872,0.05026455026455027,0.18333333333333338,0.3174603174603175,0.08730158730158731,0.23412698412698416,0.11963550852439743,0.04497354497354498,0.017857142857142856,0.10808767951625096,0.047619047619047616,0.24074074074074073,12.6,0.08730158730158731,0.08730158730158731,0.18915343915343918,0.05555555555555556,0.03968253968253969
519,Pablo Sarabia,right winger,0.055555555555555546,0.03968253968253969,0.05026455026455027,0.18333333333333338,0.3174603174603175,0.08730158730158731,0.23412698412698416,0.11963550852439743,0.04497354497354498,0.017857142857142856,0.10808767951625096,0.047619047619047616,0.24074074074074073,12.6,0.08730158730158731,0.08730158730158731,0.18915343915343918,0.05555555555555556,0.03968253968253969
520,Kevin Schade,right winger,0.06497524752475248,0.009900990099009903,0.04290429042904291,0.08712871287128715,0.12871287128712872,0.0297029702970297,0.08910891089108912,0.24605793912724608,0.15511551155115513,0.11138613861386139,0.1607732201791608,0.297029702970297,0.25412541254125415,10.1,0.05693069306930694,0.05693069306930694,0.14521452145214522,0.04950495049504951,0.0594059405940594
521,Kevin Schade,right winger,0.012995049504950494,0.0,0.04290429042904291,0.08712871287128715,0.12871287128712872,0.0297029702970297,0.08910891089108912,0.24605793912724608,0.15511551155115513,0.11138613861386139,0.1607732201791608,0.297029702970297,0.25412541254125415,10.1,0.05693069306930694,0.05693069306930694,0.14521452145214522,0.04950495049504951,0.0594059405940594
522,Kingsley Schindler,right winger,0.16270661157024793,0.0,0.01928374655647383,0.09090909090909093,0.2479338842975207,0.049586776859504134,0.20661157024793392,0.0841750841750842,0.06060606060606061,0.049586776859504134,0.08658008658008659,0.06198347107438017,0.2066115702479339,12.1,0.04545454545454546,0.04545454545454546,0.08333333333333334,0.03305785123966942,0.01652892561983471
523,Jeffrey Schlupp,left winger,0.024911032028469747,0.010676156583629894,0.011862396204033215,0.0704626334519573,0.2099644128113879,0.019572953736654804,0.17437722419928825,0.06959272439699486,0.066429418742586,0.08007117437722419,0.05965090662599559,0.058718861209964404,0.07947805456702255,28.1,0.028469750889679714,0.028469750889679714,0.09134045077105575,0.03202846975088968,0.0
524,Demba Seck,right winger,0.05280172413793103,0.03448275862068966,0.01724137931034483,0.11379310344827588,0.13793103448275865,0.04310344827586207,0.14655172413793105,0.18965517241379312,0.1724137931034483,0.20689655172413793,0.2619047619047619,0.3103448275862069,0.24137931034482757,5.8,0.02586206896551724,0.02586206896551724,0.15804597701149428,0.05172413793103449,0.10344827586206898
525,Stephan El Shaarawy,left winger,0.059541420118343194,0.02958579881656805,0.03155818540433926,0.17573964497041425,0.21301775147928997,0.06213017751479291,0.19526627218934914,0.15187376725838267,0.13806706114398423,0.11538461538461539,0.17976894899971824,0.17751479289940827,0.2682445759368836,16.9,0.08136094674556214,0.08136094674556214,0.22781065088757402,0.1124260355029586,0.053254437869822494
526,Caio Henrique Oliveira Silva,right winger,0.22961956521739127,0.009316770186335404,0.055900621118012424,0.17422360248447205,0.42546583850931674,0.052795031055900624,0.3059006211180124,0.045548654244306416,0.03416149068322981,0.04425465838509316,0.09109730848861283,0.04192546583850931,0.14596273291925463,32.2,0.005434782608695651,0.005434782608695651,0.028467908902691512,0.018633540372670808,0.003105590062111801
527,Abdallah Sima,right winger,0.03431372549019608,0.004901960784313726,0.02124183006535948,0.0862745098039216,0.08823529411764708,0.014705882352941178,0.05147058823529413,0.15577342047930284,0.08169934640522876,0.07720588235294118,0.09757236227824463,0.125,0.22875816993464054,20.4,0.058823529411764705,0.058823529411764705,0.1752450980392157,0.04901960784313726,0.05882352941176471
528,Moses Simon,left winger,0.2346743295019157,0.011494252873563218,0.05108556832694764,0.18122605363984676,0.13026819923371646,0.05938697318007663,0.11877394636015326,0.1623385837945225,0.12132822477650063,0.09770114942528735,0.27695675971538036,0.24712643678160917,0.2784163473818646,26.1,0.044061302681992334,0.034482758620689655,0.1123882503192848,0.034482758620689655,0.01532567049808429
529,Luis Sinisterra,left winger,0.03190104166666667,0.020833333333333336,0.03125,0.10312500000000001,0.1875,0.08854166666666669,0.203125,0.1358024691358025,0.14583333333333334,0.1484375,0.1636904761904762,0.125,0.2916666666666667,9.6,0.09635416666666667,0.09635416666666667,0.26736111111111116,0.11458333333333336,0.05208333333333334
530,Tim Skarke,right winger,0.06363636363636363,0.0,0.05454545454545455,0.22000000000000003,0.1272727272727273,0.03636363636363637,0.1181818181818182,0.1111111111111111,0.0787878787878788,0.0409090909090909,0.06666666666666667,0.02727272727272727,0.2181818181818182,5.5,0.031818181818181815,0.031818181818181815,0.25,0.10909090909090909,0.05454545454545454
531,Tim Skarke,right winger,0.175,0.0,0.05454545454545455,0.22000000000000003,0.1272727272727273,0.03636363636363637,0.1181818181818182,0.1111111111111111,0.0787878787878788,0.0409090909090909,0.06666666666666667,0.02727272727272727,0.2181818181818182,5.5,0.031818181818181815,0.031818181818181815,0.25,0.10909090909090909,0.05454545454545454
532,Robert Skov,right winger,0.21875,0.013333333333333334,0.051111111111111114,0.154,0.23333333333333336,0.07333333333333333,0.16333333333333333,0.10049382716049383,0.06,0.034999999999999996,0.15015873015873016,0.12,0.21555555555555556,15.0,0.056666666666666664,0.030000000000000002,0.23833333333333337,0.08000000000000002,0.006666666666666667
533,Augusto Solari,right winger,0.04525862068965517,0.0,0.03448275862068966,0.1517241379310345,0.3103448275862069,0.03448275862068966,0.20689655172413796,0.08429118773946362,0.0574712643678161,0.02586206896551724,0.09031198686371102,0.05172413793103448,0.16091954022988506,2.9,0.02586206896551724,0.02586206896551724,0.06321839080459771,0.0,0.0
534,Ola Solbakken,right winger,0.09374999999999999,0.01785714285714286,0.059523809523809534,0.2160714285714286,0.125,0.03571428571428572,0.125,0.14550264550264552,0.08333333333333333,0.06696428571428571,0.0467687074829932,0.1875,0.20833333333333334,5.6,0.026785714285714288,0.026785714285714288,0.14732142857142858,0.01785714285714286,0.0
535,Manor Solomon,left winger,0.02734375,0.015625,0.036458333333333336,0.10312500000000001,0.078125,0.0625,0.1875,0.07002314814814815,0.19270833333333334,0.22265625,0.13095238095238096,0.046875,0.265625,6.4,0.04687499999999999,0.04687499999999999,0.15755208333333334,0.109375,0.03125
536,Hugo Sotelo,right winger,0.0,0.0,0.0,0.0,1.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.45833333333333337,0.0,0.0
537,Riccardo Sottil,left winger,0.14583333333333331,0.02150537634408602,0.02867383512544803,0.1774193548387097,0.11827956989247311,0.04301075268817204,0.14516129032258063,0.22779769016328155,0.16845878136200718,0.10483870967741934,0.36610343061955963,0.45161290322580644,0.4408602150537634,9.3,0.026881720430107524,0.026881720430107524,0.20698924731182794,0.08602150537634408,0.06451612903225806
538,Matìas Soulé,right winger,0.055851063829787224,0.0,0.02127659574468085,0.21063829787234045,0.1276595744680851,0.04255319148936171,0.1595744680851064,0.13869188337273444,0.1773049645390071,0.19148936170212763,0.1337386018237082,0.1276595744680851,0.23404255319148934,4.7,0.07978723404255318,0.07978723404255318,0.1950354609929078,0.10638297872340426,0.0
539,Kevin Spadanuda,left winger,0.018538135593220338,0.0,0.00847457627118644,0.07457627118644068,0.1271186440677966,0.00847457627118644,0.07203389830508475,0.09322033898305083,0.12429378531073446,0.1461864406779661,0.0754640839386602,0.10169491525423728,0.1581920903954802,11.8,0.01483050847457627,0.01483050847457627,0.054378531073446326,0.00847457627118644,0.00847457627118644
540,Junior Stanislas,left winger,0.0625,0.0,0.09523809523809526,0.31428571428571433,0.4285714285714286,0.0,0.28571428571428575,0.17460317460317462,0.0,0.0,0.0,0.0,0.2380952380952381,0.7,0.0,0.0,0.13095238095238096,0.0,0.0
541,Calvin Stengs,right winger,0.0546875,0.08333333333333334,0.055555555555555566,0.045833333333333344,0.4583333333333334,0.04166666666666667,0.25,0.10185185185185186,0.1388888888888889,0.1875,0.21825396825396828,0.0625,0.22222222222222224,2.4,0.03125,0.03125,0.11458333333333334,0.04166666666666667,0.0
542,Raheem Sterling,left winger,0.09583333333333334,0.02857142857142857,0.0507936507936508,0.1780952380952381,0.12380952380952381,0.07380952380952381,0.14047619047619048,0.23474426807760143,0.14761904761904762,0.1392857142857143,0.20204081632653062,0.2785714285714286,0.29523809523809524,21.0,0.07380952380952381,0.07380952380952381,0.18333333333333335,0.0761904761904762,0.05238095238095239
543,Gabriel Strefezza,right winger,0.1953413284132841,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.1,0.0,0.0,0.2333948339483395,0.06642066420664207,0.0
544,Kamaldeen Sulemana,left winger,0.055069930069930065,0.006993006993006992,0.044289044289044295,0.15384615384615385,0.1258741258741259,0.05244755244755245,0.18881118881118883,0.19658119658119658,0.2331002331002331,0.26748251748251745,0.17948717948717946,0.2937062937062937,0.3193473193473193,14.3,0.05419580419580419,0.05419580419580419,0.2371794871794872,0.06993006993006994,0.02097902097902098
545,Kamaldeen Sulemana,left winger,0.030594405594405592,0.0,0.044289044289044295,0.15384615384615385,0.1258741258741259,0.05244755244755245,0.18881118881118883,0.19658119658119658,0.2331002331002331,0.26748251748251745,0.17948717948717946,0.2937062937062937,0.3193473193473193,14.3,0.05419580419580419,0.05419580419580419,0.2371794871794872,0.06993006993006994,0.02097902097902098
546,Crysencio Summerville,right winger,0.038765822784810125,0.006329113924050632,0.023206751054852322,0.11139240506329114,0.12658227848101264,0.0379746835443038,0.14240506329113925,0.18049695264885138,0.12658227848101264,0.11392405063291138,0.16907775768535263,0.18037974683544303,0.1940928270042194,15.8,0.04588607594936708,0.04588607594936708,0.16824894514767935,0.056962025316455694,0.050632911392405056
